STATE,STATENAME,ST_CASE,VEH_NO,PVE_FORMS,PMONTH,PMONTHNAME,PDAY,PDAYNAME,PHOUR,PHOURNAME,PMINUTE,PMINUTENAME,PHARM_EV,PHARM_EVNAME,PMAN_COLL,PMAN_COLLNAME,PNUMOCCS,PNUMOCCSNAME,PTYPE,PTYPENAME,PHIT_RUN,PHIT_RUNNAME,PREG_STAT,PREG_STATNAME,POWNER,POWNERNAME,PVIN,PVINNAME,PMODYEAR,PMODYEARNAME,PVPICMAKE,PVPICMAKENAME,PVPICMODEL,PVPICMODELNAME,PVPICBODYCLASS,PVPICBODYCLASSNAME,PMAKE,PMAKENAME,PMODEL,PBODYTYP,PBODYTYPNAME,PICFINALBODY,PICFINALBODYNAME,PGVWR_FROM,PGVWR_FROMNAME,PGVWR_TO,PGVWR_TONAME,PTRAILER,PTRAILERNAME,PTRLR1VIN,PTRLR1VINNAME,PTRLR2VIN,PTRLR2VINNAME,PTRLR3VIN,PTRLR3VINNAME,PTRLR1GVWR,PTRLR1GVWRNAME,PTRLR2GVWR,PTRLR2GVWRNAME,PTRLR3GVWR,PTRLR3GVWRNAME,PMCARR_ID,PMCARR_IDNAME,PMCARR_I1,PMCARR_I1NAME,PMCARR_I2,PMCARR_I2NAME,PV_CONFIG,PV_CONFIGNAME,PCARGTYP,PCARGTYPNAME,PHAZ_INV,PHAZ_INVNAME,PHAZPLAC,PHAZPLACNAME,PHAZ_ID,PHAZ_IDNAME,PHAZ_CNO,PHAZ_CNONAME,PHAZ_REL,PHAZ_RELNAME,PBUS_USE,PBUS_USENAME,PSP_USE,PSP_USENAME,PEM_USE,PEM_USENAME,PUNDEROVERRIDE,PUNDEROVERRIDENAME,PIMPACT1,PIMPACT1NAME,PVEH_SEV,PVEH_SEVNAME,PTOWED,PTOWEDNAME,PM_HARM,PM_HARMNAME,PFIRE,PFIRENAME,PMAK_MOD,PMAK_MODNAME,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PDEATHS
6,California,63600,2,1,9,September,15,15,14,2:00pm-2:59pm,10,10,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,5TBRT34111S1,5TBRT34111S1,2001,2001,448,Toyota,2467,Tundra,60,Pickup,49,Toyota,482,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,62,Left-Front Side,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,49482,Toyota Tundra,5,T,B,R,T,3,4,1,1,1,S,1,0
6,California,63600,3,1,9,September,15,15,14,2:00pm-2:59pm,10,10,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FAHP2M81DG1,1FAHP2M81DG1,2013,2013,460,Ford,1782,Taurus,13,Sedan/Saloon,12,Ford,17,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,12,12 Clock Point,4,Functional Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,12017,Ford Taurus/Taurus X,1,F,A,H,P,2,M,8,1,D,G,1,0
6,California,63653,2,1,10,October,2,2,22,10:00pm-10:59pm,8,8,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FTEX1CP8KKC,1FTEX1CP8KKC,2019,2019,460,Ford,1801,F-150,60,Pickup,12,Ford,481,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,62,Left-Front Side,6,Disabling Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,12481,Ford F-Series pickup,1,F,T,E,X,1,C,P,8,K,K,C,0
6,California,63653,3,1,10,October,2,2,22,10:00pm-10:59pm,8,8,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,5YJYGAED4MF1,5YJYGAED4MF1,2021,2021,441,Tesla,27027,Model Y,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),29,Other Domestic Manufacturers,5,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,62,Left-Front Side,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,29005,Other Domestic Manufacturers Tesla,5,Y,J,Y,G,A,E,D,4,M,F,1,0
6,California,63701,2,1,10,October,2,2,2,2:00am-2:59am,4,4,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,01,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,KNAGT4L30G50,KNAGT4L30G50,2016,2016,499,Kia,2739,Optima,13,Sedan/Saloon,63,KIA,34,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,63034,KIA Optima,K,N,A,G,T,4,L,3,0,G,5,0,1
6,California,63705,3,2,10,October,5,5,18,6:00pm-6:59pm,45,45,12,Motor Vehicle In-Transport,6,Angle,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,5YFS4MCE6NP1,5YFS4MCE6NP1,2022,2022,448,Toyota,2208,Corolla,13,Sedan/Saloon,49,Toyota,32,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,98,Not Reported,6,Disabling Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,49032,Toyota Corolla,5,Y,F,S,4,M,C,E,6,N,P,1,0
6,California,63705,4,2,10,October,5,5,18,6:00pm-6:59pm,45,45,12,Motor Vehicle In-Transport,6,Angle,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1HGCM56705A0,1HGCM56705A0,2005,2005,474,Honda,1861,Accord,13,Sedan/Saloon,37,Honda,32,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,98,Not Reported,6,Disabling Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,37032,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",1,H,G,C,M,5,6,7,0,5,A,0,0
6,California,63705,5,2,10,October,5,5,18,6:00pm-6:59pm,45,45,12,Motor Vehicle In-Transport,6,Angle,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,19XFA16859E0,19XFA16859E0,2009,2009,474,Honda,1863,Civic,13,Sedan/Saloon,37,Honda,31,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,98,Not Reported,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,37031,"Honda Civic/CRX, del Sol",1,9,X,F,A,1,6,8,5,9,E,0,0
6,California,63706,3,3,7,July,3,3,21,9:00pm-9:59pm,0,0,44,"Pavement Surface Irregularity (Ruts, Potholes, Grates, etc.)",0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,888888888888,Not Reported,2021,2021,523,Subaru,13580,Crosstrek,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),48,Subaru,403,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,12,12 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,48403,Subaru XV Crosstrek,8,8,8,8,8,8,8,8,8,8,8,8,0
6,California,63718,3,2,10,October,14,14,19,7:00pm-7:59pm,55,55,12,Motor Vehicle In-Transport,6,Angle,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FTEX14H4SKB,1FTEX14H4SKB,1995,1995,460,Ford,1801,F-150,60,Pickup,12,Ford,481,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,98,Not Reported,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,12481,Ford F-Series pickup,1,F,T,E,X,1,4,H,4,S,K,B,0
6,California,63750,4,3,10,October,22,22,17,5:00pm-5:59pm,35,35,12,Motor Vehicle In-Transport,2,Front-to-Front,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,96,Mexico,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,WD3PE8AF0D57,WD3PE8AF0D57,2013,2013,449,Mercedes-Benz,1703,Sprinter,95,Cargo Van,42,Mercedes-Benz,461,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,61,Left,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,42461,Mercedes-Benz SPRINTER,W,D,3,P,E,8,A,F,0,D,5,7,0
6,California,63760,3,2,10,October,24,24,10,10:00am-10:59am,40,40,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,2HGFB2F54DH5,2HGFB2F54DH5,2013,2013,474,Honda,1863,Civic,13,Sedan/Saloon,37,Honda,31,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,63,Left-Back Side,4,Functional Damage,6,Towed,14,Parked Motor Vehicle,0,No or Not Reported,37031,"Honda Civic/CRX, del Sol",2,H,G,F,B,2,F,5,4,D,H,5,0
6,California,63760,4,2,10,October,24,24,10,10:00am-10:59am,40,40,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,VNKKTUD30JA0,VNKKTUD30JA0,2018,2018,448,Toyota,2464,Yaris,5,Hatchback/Liftback/Notchback,49,Toyota,51,5,5-door/4-door hatchback,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,62,Left-Front Side,4,Functional Damage,6,Towed,14,Parked Motor Vehicle,0,No or Not Reported,49051,Toyota Yaris,V,N,K,K,T,U,D,3,0,J,A,0,0
6,California,63760,5,2,10,October,24,24,10,10:00am-10:59am,40,40,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,2GTEK19T4211,2GTEK19T4211,2002,2002,472,GMC,1857,Sierra,60,Pickup,23,GMC,481,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,12,12 Clock Point,2,Minor Damage,5,Not Towed,14,Parked Motor Vehicle,0,No or Not Reported,23481,"GMC C, K, R, V-series pickup/     Sierra",2,G,T,E,K,1,9,T,4,2,1,1,0
6,California,63768,2,1,10,October,28,28,19,7:00pm-7:59pm,37,37,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FUJGLDR4HLH,1FUJGLDR4HLH,2017,2017,450,Freightliner,2501,Cascadia,66,Truck-Tractor,82,Freightliner,881,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,Not Applicable,18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",1,One Trailer,1JJV532W39L2,1JJV532W39L2,777777777777,No Trailing Units,777777777777,No Trailing Units,13,"Class 3: 10,001 - 14,000 lbs (4,536 - 6,350 kg)",77,No Trailing Units,77,No Trailing Units,063573946,063573946,6,California,3573946,3573946,6,Truck Tractor/Semi-Trailer,97,Other,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,2,Override,6,6 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,82881,Freightliner Medium/Heavy - CBE,1,F,U,J,G,L,D,R,4,H,L,H,0
6,California,63773,2,1,10,October,27,27,23,11:00pm-11:59pm,30,30,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,JF2GTHNC3MH6,JF2GTHNC3MH6,2021,2021,523,Subaru,13580,Crosstrek,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),48,Subaru,403,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,63,Left-Back Side,6,Disabling Damage,5,Not Towed,14,Parked Motor Vehicle,0,No or Not Reported,48403,Subaru XV Crosstrek,J,F,2,G,T,H,N,C,3,M,H,6,0
6,California,63773,3,1,10,October,27,27,23,11:00pm-11:59pm,30,30,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,W1N4M4GB3NW2,W1N4M4GB3NW2,2022,2022,449,Mercedes-Benz,26498,GLB-Class,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),42,Mercedes-Benz,406,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,63,Left-Back Side,6,Disabling Damage,5,Not Towed,14,Parked Motor Vehicle,0,No or Not Reported,42406,Mercedes-Benz GLB Class,W,1,N,4,M,4,G,B,3,N,W,2,0
6,California,63779,3,2,10,October,29,29,15,3:00pm-3:59pm,8,8,12,Motor Vehicle In-Transport,2,Front-to-Front,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,WDDKJ5KB1EF2,WDDKJ5KB1EF2,2014,2014,449,Mercedes-Benz,2081,E-Class,3,Coupe,42,Mercedes-Benz,48,2,"2-door sedan,hardtop,coupe",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,11,11 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,42048,Mercedes-Benz E Class (97 on),W,D,D,K,J,5,K,B,1,E,F,2,0
6,California,63779,4,2,10,October,29,29,15,3:00pm-3:59pm,8,8,12,Motor Vehicle In-Transport,2,Front-to-Front,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,JTMZK34V9850,JTMZK34V9850,2008,2008,448,Toyota,2217,RAV4,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),49,Toyota,402,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,12,12 Clock Point,2,Minor Damage,5,Not Towed,14,Parked Motor Vehicle,0,No or Not Reported,49402,Toyota RAV4 *,J,T,M,Z,K,3,4,V,9,8,5,0,0
6,California,63782,2,1,10,October,30,30,6,6:00am-6:59am,33,33,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,6,California,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,3N1BC11E98L4,3N1BC11E98L4,2008,2008,478,Nissan,1894,Versa,13,Sedan/Saloon,35,Nissan/Datsun,50,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,35050,Nissan/Datsun Versa,3,N,1,B,C,1,1,E,9,8,L,4,0
